model,id,paraphrase_level,variants_correct,variants_total,para_majority_correct,gold_answer,orig_pred,orig_correct,taxonomy
llama2_7b,96178e5da2cbc40ef695cc696c728151,light,0,1,False,C,,False,Stable Wrong
llama2_7b,96178e5da2cbc40ef695cc696c728151,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,96178e5da2cbc40ef695cc696c728151,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,9655ea1f431673b1a79151143b3b1c75_1,medium,0,3,False,B,E,False,Stable Wrong
llama2_7b,9655ea1f431673b1a79151143b3b1c75_1,strong,0,3,False,B,E,False,Stable Wrong
llama2_7b,967806cbcdb6003f0498ec56d6c93a73,light,0,2,False,A,,False,Stable Wrong
llama2_7b,967806cbcdb6003f0498ec56d6c93a73,medium,0,3,False,A,,False,Stable Wrong
llama2_7b,967806cbcdb6003f0498ec56d6c93a73,strong,0,3,False,A,,False,Stable Wrong
llama2_7b,967f2bd0334474a1eacaffb2a0a82b28,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,9688365efcb43a2cdbeb9dc084364120,light,0,3,False,D,E,False,Stable Wrong
llama2_7b,9688365efcb43a2cdbeb9dc084364120,medium,0,3,False,D,E,False,Stable Wrong
llama2_7b,9688365efcb43a2cdbeb9dc084364120,strong,0,3,False,D,E,False,Stable Wrong
llama2_7b,96b45a25923641c2228519f763911c8f,light,0,1,False,A,E,False,Stable Wrong
llama2_7b,96b45a25923641c2228519f763911c8f,medium,0,3,False,A,E,False,Stable Wrong
llama2_7b,96b45a25923641c2228519f763911c8f,strong,0,3,False,A,E,False,Stable Wrong
llama2_7b,96e2d5ac976c62e3af355d5a2f2637e7,light,1,3,False,A,,False,Stable Wrong
llama2_7b,96e2d5ac976c62e3af355d5a2f2637e7,medium,2,3,True,A,,False,Unstable but Recoverable
llama2_7b,96e2d5ac976c62e3af355d5a2f2637e7,strong,2,3,True,A,,False,Unstable but Recoverable
llama2_7b,97002c867dea1759fe57b55f87bcc2d5,light,0,2,False,D,,False,Stable Wrong
llama2_7b,97002c867dea1759fe57b55f87bcc2d5,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,97002c867dea1759fe57b55f87bcc2d5,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,97084f7585a48ee6ac558bb91b226309,light,0,3,False,A,E,False,Stable Wrong
llama2_7b,97084f7585a48ee6ac558bb91b226309,medium,0,3,False,A,E,False,Stable Wrong
llama2_7b,97084f7585a48ee6ac558bb91b226309,strong,0,3,False,A,E,False,Stable Wrong
llama2_7b,9710d39439e42bb9cbb65c3fe4ff4a41,light,0,1,False,D,A,False,Stable Wrong
llama2_7b,9710d39439e42bb9cbb65c3fe4ff4a41,medium,0,2,False,D,A,False,Stable Wrong
llama2_7b,9710d39439e42bb9cbb65c3fe4ff4a41,strong,0,3,False,D,A,False,Stable Wrong
llama2_7b,97121fb37cd8495751c6edbc31bee471,medium,3,3,True,E,E,True,Stable Correct
llama2_7b,97121fb37cd8495751c6edbc31bee471,strong,3,3,True,E,E,True,Stable Correct
llama2_7b,971379e8d51ae132c6ca6fa14aecd4d0,light,3,3,True,C,C,True,Stable Correct
llama2_7b,971379e8d51ae132c6ca6fa14aecd4d0,medium,3,3,True,C,C,True,Stable Correct
llama2_7b,971379e8d51ae132c6ca6fa14aecd4d0,strong,3,3,True,C,C,True,Stable Correct
llama2_7b,9715eac6ef309ee6cf79e841163c72e6,medium,3,3,True,A,A,True,Stable Correct
llama2_7b,9715eac6ef309ee6cf79e841163c72e6,strong,1,3,False,A,A,True,Brittle Failure
llama2_7b,97659c05f0ae633f7c6c5d476cdc3644,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,97659c05f0ae633f7c6c5d476cdc3644,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,9773369e220a97f62eabb55fbf70e7b9,light,0,3,False,C,E,False,Stable Wrong
llama2_7b,9773369e220a97f62eabb55fbf70e7b9,medium,0,3,False,C,E,False,Stable Wrong
llama2_7b,9773369e220a97f62eabb55fbf70e7b9,strong,0,3,False,C,E,False,Stable Wrong
llama2_7b,977c72f166c83c8331b964839f091412,light,0,3,False,A,E,False,Stable Wrong
llama2_7b,977c72f166c83c8331b964839f091412,medium,0,3,False,A,E,False,Stable Wrong
llama2_7b,977c72f166c83c8331b964839f091412,strong,0,3,False,A,E,False,Stable Wrong
llama2_7b,97b449d776ca353459d0e71551579162,light,1,3,False,A,A,True,Brittle Failure
llama2_7b,97b449d776ca353459d0e71551579162,medium,2,3,True,A,A,True,Stable Correct
llama2_7b,97b449d776ca353459d0e71551579162,strong,0,3,False,A,A,True,Brittle Failure
llama2_7b,97d8a3873fe0d0362b6ec38dcd71d186,light,0,3,False,C,E,False,Stable Wrong
llama2_7b,97d8a3873fe0d0362b6ec38dcd71d186,medium,0,3,False,C,E,False,Stable Wrong
llama2_7b,97d8a3873fe0d0362b6ec38dcd71d186,strong,0,3,False,C,E,False,Stable Wrong
llama2_7b,97da21d3a2383935b6ede12178b99463,strong,0,3,False,E,,False,Stable Wrong
llama2_7b,97e9ca5c0779c1135fe1dd039d2e8031,light,0,3,False,D,,False,Stable Wrong
llama2_7b,97e9ca5c0779c1135fe1dd039d2e8031,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,97e9ca5c0779c1135fe1dd039d2e8031,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,9816702430864fb774597c7f39c5329a,light,0,3,False,B,,False,Stable Wrong
llama2_7b,9816702430864fb774597c7f39c5329a,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,9816702430864fb774597c7f39c5329a,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,98591c7fc87d94c958e7f94c73653bad,light,0,3,False,A,E,False,Stable Wrong
llama2_7b,98591c7fc87d94c958e7f94c73653bad,medium,0,3,False,A,E,False,Stable Wrong
llama2_7b,98591c7fc87d94c958e7f94c73653bad,strong,0,3,False,A,E,False,Stable Wrong
llama2_7b,987edd42112f98025fc752f0b1b5f04a,medium,3,3,True,A,A,True,Stable Correct
llama2_7b,987edd42112f98025fc752f0b1b5f04a,strong,3,3,True,A,A,True,Stable Correct
llama2_7b,9880484f49a56c959081e16f2e99bceb,light,0,3,False,A,,False,Stable Wrong
llama2_7b,9880484f49a56c959081e16f2e99bceb,medium,0,3,False,A,,False,Stable Wrong
llama2_7b,9880484f49a56c959081e16f2e99bceb,strong,0,3,False,A,,False,Stable Wrong
llama2_7b,98bc9c4ab7b130ff8481065310ca91d3,light,0,3,False,C,E,False,Stable Wrong
llama2_7b,98bc9c4ab7b130ff8481065310ca91d3,medium,0,3,False,C,E,False,Stable Wrong
llama2_7b,98bc9c4ab7b130ff8481065310ca91d3,strong,0,3,False,C,E,False,Stable Wrong
llama2_7b,98c61a5ff34635a3ef839434962d24c6,light,0,1,False,E,,False,Stable Wrong
llama2_7b,98c61a5ff34635a3ef839434962d24c6,medium,0,2,False,E,,False,Stable Wrong
llama2_7b,98c61a5ff34635a3ef839434962d24c6,strong,0,3,False,E,,False,Stable Wrong
llama2_7b,9952000c37baa8bdb927d039bad64769,light,0,1,False,D,,False,Stable Wrong
llama2_7b,9952000c37baa8bdb927d039bad64769,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,9952000c37baa8bdb927d039bad64769,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,99590f57ea47f4cc67d9cda6c178d216,light,0,3,False,E,,False,Stable Wrong
llama2_7b,99590f57ea47f4cc67d9cda6c178d216,medium,0,3,False,E,,False,Stable Wrong
llama2_7b,99590f57ea47f4cc67d9cda6c178d216,strong,0,3,False,E,,False,Stable Wrong
llama2_7b,995a198e561f7fc754bbb7a7fef0e965,light,0,1,False,C,E,False,Stable Wrong
llama2_7b,995a198e561f7fc754bbb7a7fef0e965,medium,0,3,False,C,E,False,Stable Wrong
llama2_7b,995a198e561f7fc754bbb7a7fef0e965,strong,1,3,False,C,E,False,Stable Wrong
llama2_7b,99606343d9f05c9769ed46b580f3d1e7,light,0,3,False,E,,False,Stable Wrong
llama2_7b,99606343d9f05c9769ed46b580f3d1e7,medium,1,3,False,E,,False,Stable Wrong
llama2_7b,99606343d9f05c9769ed46b580f3d1e7,strong,1,3,False,E,,False,Stable Wrong
llama2_7b,9962a9930cdc6d25b0eccae908b24324,light,0,3,False,D,,False,Stable Wrong
llama2_7b,9962a9930cdc6d25b0eccae908b24324,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,9962a9930cdc6d25b0eccae908b24324,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,996f2c4543a0dc23cb98ee09ca808b6d,medium,0,1,False,C,E,False,Stable Wrong
llama2_7b,996f2c4543a0dc23cb98ee09ca808b6d,strong,0,1,False,C,E,False,Stable Wrong
llama2_7b,998fbb12e51cb4af963c26d14eb5213d,medium,0,1,False,B,,False,Stable Wrong
llama2_7b,998fbb12e51cb4af963c26d14eb5213d,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,99c2adc59c681096b1f6c91904f1ba2d,light,0,3,False,D,,False,Stable Wrong
llama2_7b,99c2adc59c681096b1f6c91904f1ba2d,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,99c2adc59c681096b1f6c91904f1ba2d,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,99cdf26dfe22b7e1ab35afa67e4939b7,light,0,1,False,D,,False,Stable Wrong
llama2_7b,99cdf26dfe22b7e1ab35afa67e4939b7,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,99cdf26dfe22b7e1ab35afa67e4939b7,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,99e9b69383910311045d46dedaf61a30,light,0,3,False,B,E,False,Stable Wrong
llama2_7b,99e9b69383910311045d46dedaf61a30,medium,0,3,False,B,E,False,Stable Wrong
llama2_7b,99e9b69383910311045d46dedaf61a30,strong,0,3,False,B,E,False,Stable Wrong
llama2_7b,9a177905c71d4185b9c97830cf78a492,medium,1,1,True,D,D,True,Stable Correct
llama2_7b,9a177905c71d4185b9c97830cf78a492,strong,3,3,True,D,D,True,Stable Correct
llama2_7b,9a4039c873d179816f6d6bc43cea2a2d,medium,0,1,False,E,,False,Stable Wrong
llama2_7b,9a4039c873d179816f6d6bc43cea2a2d,strong,1,3,False,E,,False,Stable Wrong
llama2_7b,9a5ae9ae6a2a726264402ae77be3a5f6,light,3,3,True,E,E,True,Stable Correct
llama2_7b,9a5ae9ae6a2a726264402ae77be3a5f6,medium,3,3,True,E,E,True,Stable Correct
llama2_7b,9a5ae9ae6a2a726264402ae77be3a5f6,strong,3,3,True,E,E,True,Stable Correct
llama2_7b,9a61433ad3ff8924dbd1a605f597fd2b,medium,0,2,False,A,E,False,Stable Wrong
llama2_7b,9a61433ad3ff8924dbd1a605f597fd2b,strong,0,3,False,A,E,False,Stable Wrong
llama2_7b,9a670768db0430c53bdf0f56f70f8b6d,light,0,3,False,A,E,False,Stable Wrong
llama2_7b,9a670768db0430c53bdf0f56f70f8b6d,medium,0,3,False,A,E,False,Stable Wrong
llama2_7b,9a670768db0430c53bdf0f56f70f8b6d,strong,0,3,False,A,E,False,Stable Wrong
llama2_7b,9b20f1a6b61009130e3ae03eed0e9e8a,light,0,1,False,D,,False,Stable Wrong
llama2_7b,9b20f1a6b61009130e3ae03eed0e9e8a,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,9b20f1a6b61009130e3ae03eed0e9e8a,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,9b54283999001e13a8a43d3e2a1c392b,light,0,3,False,E,,False,Stable Wrong
llama2_7b,9b54283999001e13a8a43d3e2a1c392b,medium,0,3,False,E,,False,Stable Wrong
llama2_7b,9b54283999001e13a8a43d3e2a1c392b,strong,0,3,False,E,,False,Stable Wrong
llama2_7b,9b753c79a254248601d364cba98e32a8,light,1,1,True,A,A,True,Stable Correct
llama2_7b,9b753c79a254248601d364cba98e32a8,medium,3,3,True,A,A,True,Stable Correct
llama2_7b,9b753c79a254248601d364cba98e32a8,strong,3,3,True,A,A,True,Stable Correct
llama2_7b,9b8cd9811a98920365c738d2084eefa5,light,0,3,False,D,,False,Stable Wrong
llama2_7b,9b8cd9811a98920365c738d2084eefa5,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,9b8cd9811a98920365c738d2084eefa5,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,9b8d8f5512baa142b3c781b719985819,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,9bb1a2732fb8a4cf8cdf471f6e1157eb,light,0,3,False,D,,False,Stable Wrong
llama2_7b,9bb1a2732fb8a4cf8cdf471f6e1157eb,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,9bb1a2732fb8a4cf8cdf471f6e1157eb,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,9bef538443cfe1375227a94c65328185,light,0,1,False,B,A,False,Stable Wrong
llama2_7b,9bef538443cfe1375227a94c65328185,medium,0,3,False,B,A,False,Stable Wrong
llama2_7b,9bef538443cfe1375227a94c65328185,strong,0,3,False,B,A,False,Stable Wrong
llama2_7b,9c2bdf673b622c48dd2d3f10db882d87,light,0,3,False,C,,False,Stable Wrong
llama2_7b,9c2bdf673b622c48dd2d3f10db882d87,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,9c2bdf673b622c48dd2d3f10db882d87,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,9c5ecb62386059c824f4641108aabb4d,light,0,2,False,B,,False,Stable Wrong
llama2_7b,9c5ecb62386059c824f4641108aabb4d,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,9c5ecb62386059c824f4641108aabb4d,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,9c68058e1a3a9c3af7895da6d0070c0a,light,0,1,False,E,,False,Stable Wrong
llama2_7b,9c68058e1a3a9c3af7895da6d0070c0a,medium,0,1,False,E,,False,Stable Wrong
llama2_7b,9c68058e1a3a9c3af7895da6d0070c0a,strong,0,3,False,E,,False,Stable Wrong
llama2_7b,9cdc71eb5fc6b8b76b4768564ea3fe1e,light,0,1,False,B,B,True,Brittle Failure
llama2_7b,9cdc71eb5fc6b8b76b4768564ea3fe1e,medium,2,3,True,B,B,True,Stable Correct
llama2_7b,9cdc71eb5fc6b8b76b4768564ea3fe1e,strong,1,3,False,B,B,True,Brittle Failure
llama2_7b,9ced3ed5af0fcdc167788f5ada12d87d,strong,1,3,False,C,C,True,Brittle Failure
llama2_7b,9cf60657061d978df9f668accfdcd26f,medium,1,1,True,B,B,True,Stable Correct
llama2_7b,9cf60657061d978df9f668accfdcd26f,strong,3,3,True,B,B,True,Stable Correct
llama2_7b,9d0f8b2b63c023d614a12fc0f2f8e9fd,medium,0,1,False,E,,False,Stable Wrong
llama2_7b,9d0f8b2b63c023d614a12fc0f2f8e9fd,strong,1,3,False,E,,False,Stable Wrong
llama2_7b,9d3b4c32987a87f94ab1d7de8ea57bbe,light,0,3,False,A,,False,Stable Wrong
llama2_7b,9d3b4c32987a87f94ab1d7de8ea57bbe,medium,0,3,False,A,,False,Stable Wrong
llama2_7b,9d3b4c32987a87f94ab1d7de8ea57bbe,strong,0,3,False,A,,False,Stable Wrong
llama2_7b,9d3bd52da102dc65af174db58ae14fc0,light,0,3,False,C,,False,Stable Wrong
llama2_7b,9d3bd52da102dc65af174db58ae14fc0,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,9d3bd52da102dc65af174db58ae14fc0,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,9d4b96bd5829d9a63355d0e03176336a,light,0,3,False,A,,False,Stable Wrong
llama2_7b,9d4b96bd5829d9a63355d0e03176336a,medium,0,3,False,A,,False,Stable Wrong
llama2_7b,9d4b96bd5829d9a63355d0e03176336a,strong,0,3,False,A,,False,Stable Wrong
llama2_7b,9d82006be3ab36910ceb640a0270e07c,light,2,3,True,E,E,True,Stable Correct
llama2_7b,9d82006be3ab36910ceb640a0270e07c,medium,2,3,True,E,E,True,Stable Correct
llama2_7b,9d82006be3ab36910ceb640a0270e07c,strong,1,3,False,E,E,True,Brittle Failure
llama2_7b,9d9157993340a305ab877c7793387b80,medium,2,3,True,E,E,True,Stable Correct
llama2_7b,9d9157993340a305ab877c7793387b80,strong,2,3,True,E,E,True,Stable Correct
llama2_7b,9dae7dca0d283bb4e811d8b3e185cd27,light,0,1,False,D,,False,Stable Wrong
llama2_7b,9dae7dca0d283bb4e811d8b3e185cd27,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,9dae7dca0d283bb4e811d8b3e185cd27,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,9deade8ef94e0de93c79bedd1be03193,light,0,3,False,E,,False,Stable Wrong
llama2_7b,9deade8ef94e0de93c79bedd1be03193,medium,0,3,False,E,,False,Stable Wrong
llama2_7b,9deade8ef94e0de93c79bedd1be03193,strong,0,3,False,E,,False,Stable Wrong
llama2_7b,9dec897817664f9f59b7e852060bbc2c,light,0,3,False,B,,False,Stable Wrong
llama2_7b,9dec897817664f9f59b7e852060bbc2c,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,9dec897817664f9f59b7e852060bbc2c,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,9e0644d2585616662efa501878e34dc8,light,0,3,False,D,E,False,Stable Wrong
llama2_7b,9e0644d2585616662efa501878e34dc8,medium,0,3,False,D,E,False,Stable Wrong
llama2_7b,9e0644d2585616662efa501878e34dc8,strong,0,3,False,D,E,False,Stable Wrong
llama2_7b,9e1ba4c0e2d20b17b816ff680d387c2e,light,0,3,False,D,,False,Stable Wrong
llama2_7b,9e1ba4c0e2d20b17b816ff680d387c2e,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,9e1ba4c0e2d20b17b816ff680d387c2e,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,9e393cb0bcee91f598a3fba61fa0aa0b,light,0,1,False,B,,False,Stable Wrong
llama2_7b,9e393cb0bcee91f598a3fba61fa0aa0b,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,9e393cb0bcee91f598a3fba61fa0aa0b,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,9e58344d0a7533961dfd182658f5e61a,light,0,2,False,C,,False,Stable Wrong
llama2_7b,9e58344d0a7533961dfd182658f5e61a,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,9e58344d0a7533961dfd182658f5e61a,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,9e63edabac6be88cdbe0e71f3af82702,light,1,3,False,C,,False,Stable Wrong
llama2_7b,9e63edabac6be88cdbe0e71f3af82702,medium,1,3,False,C,,False,Stable Wrong
llama2_7b,9e63edabac6be88cdbe0e71f3af82702,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,9e66e75f5ab9bcfcd604859186606334,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,9e66e75f5ab9bcfcd604859186606334,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,9e83edb18d50a0bbad716c822a9330f2,light,0,1,False,A,,False,Stable Wrong
llama2_7b,9e83edb18d50a0bbad716c822a9330f2,medium,1,3,False,A,,False,Stable Wrong
llama2_7b,9e83edb18d50a0bbad716c822a9330f2,strong,1,3,False,A,,False,Stable Wrong
llama2_7b,9e946b56075e2da473ce62f22cd791b5,light,0,3,False,A,,False,Stable Wrong
llama2_7b,9e946b56075e2da473ce62f22cd791b5,medium,1,3,False,A,,False,Stable Wrong
llama2_7b,9e946b56075e2da473ce62f22cd791b5,strong,0,3,False,A,,False,Stable Wrong
llama2_7b,9e99b88d8bff7b056d20bfb16cbc9ffa,light,0,1,False,A,,False,Stable Wrong
llama2_7b,9e99b88d8bff7b056d20bfb16cbc9ffa,medium,0,3,False,A,,False,Stable Wrong
llama2_7b,9e99b88d8bff7b056d20bfb16cbc9ffa,strong,0,3,False,A,,False,Stable Wrong
llama2_7b,9ebc98a239186d195eaa707587f63f7c,light,2,2,True,A,A,True,Stable Correct
llama2_7b,9ebc98a239186d195eaa707587f63f7c,medium,3,3,True,A,A,True,Stable Correct
llama2_7b,9ebc98a239186d195eaa707587f63f7c,strong,3,3,True,A,A,True,Stable Correct
llama2_7b,9ec29f101f97d7d24b562e3af4df4c1b,light,0,3,False,B,,False,Stable Wrong
llama2_7b,9ec29f101f97d7d24b562e3af4df4c1b,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,9ec29f101f97d7d24b562e3af4df4c1b,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,9f468ca8e00308c1159fcc9adf6f45ff,light,0,3,False,D,,False,Stable Wrong
llama2_7b,9f468ca8e00308c1159fcc9adf6f45ff,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,9f468ca8e00308c1159fcc9adf6f45ff,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,9f478131fd9f0c9fef58beb44a806418,light,0,3,False,B,,False,Stable Wrong
llama2_7b,9f478131fd9f0c9fef58beb44a806418,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,9f478131fd9f0c9fef58beb44a806418,strong,1,3,False,B,,False,Stable Wrong
llama2_7b,9f50e490bc2fca736f9197819e29948c,medium,0,1,False,C,,False,Stable Wrong
llama2_7b,9f50e490bc2fca736f9197819e29948c,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,9f5cfcb1d6aeb778bb3ea1bee09c57cf,light,0,3,False,B,E,False,Stable Wrong
llama2_7b,9f5cfcb1d6aeb778bb3ea1bee09c57cf,medium,0,3,False,B,E,False,Stable Wrong
llama2_7b,9f5cfcb1d6aeb778bb3ea1bee09c57cf,strong,0,3,False,B,E,False,Stable Wrong
llama2_7b,9f782d67e65a35896c6d03d188fc5d69,strong,3,3,True,B,B,True,Stable Correct
llama2_7b,9f81bd6ec6c2a369d026b9e0d40de7aa,light,3,3,True,E,E,True,Stable Correct
llama2_7b,9f81bd6ec6c2a369d026b9e0d40de7aa,medium,3,3,True,E,E,True,Stable Correct
llama2_7b,9f81bd6ec6c2a369d026b9e0d40de7aa,strong,3,3,True,E,E,True,Stable Correct
llama2_7b,9f84a7225b5da1e119ae54919f38ba79,light,0,3,False,A,,False,Stable Wrong
llama2_7b,9f84a7225b5da1e119ae54919f38ba79,medium,0,3,False,A,,False,Stable Wrong
llama2_7b,9f84a7225b5da1e119ae54919f38ba79,strong,0,3,False,A,,False,Stable Wrong
llama2_7b,9f8e9758ebf14da8120e6b655b2e11de,light,3,3,True,D,D,True,Stable Correct
llama2_7b,9f8e9758ebf14da8120e6b655b2e11de,medium,3,3,True,D,D,True,Stable Correct
llama2_7b,9f8e9758ebf14da8120e6b655b2e11de,strong,2,3,True,D,D,True,Stable Correct
llama2_7b,9f95268a5b0243e0fd54fe72bea366f3,light,0,3,False,B,A,False,Stable Wrong
llama2_7b,9f95268a5b0243e0fd54fe72bea366f3,medium,0,3,False,B,A,False,Stable Wrong
llama2_7b,9f95268a5b0243e0fd54fe72bea366f3,strong,0,3,False,B,A,False,Stable Wrong
llama2_7b,9fc1f22e15e7d49a2579c20321160ee9,light,0,3,False,A,,False,Stable Wrong
llama2_7b,9fc1f22e15e7d49a2579c20321160ee9,medium,0,3,False,A,,False,Stable Wrong
llama2_7b,9fc1f22e15e7d49a2579c20321160ee9,strong,0,3,False,A,,False,Stable Wrong
llama2_7b,9fccf6fde6cefd910204581197bccf3e,medium,0,1,False,C,,False,Stable Wrong
llama2_7b,9fccf6fde6cefd910204581197bccf3e,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,9fd4737d024fb0d6a9f047bed295bddb,light,2,3,True,E,E,True,Stable Correct
llama2_7b,9fd4737d024fb0d6a9f047bed295bddb,medium,1,3,False,E,E,True,Brittle Failure
llama2_7b,9fd4737d024fb0d6a9f047bed295bddb,strong,0,3,False,E,E,True,Brittle Failure
llama2_7b,9fdef08eece86ba38cf411244c4d2df6,light,0,3,False,D,,False,Stable Wrong
llama2_7b,9fdef08eece86ba38cf411244c4d2df6,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,9fdef08eece86ba38cf411244c4d2df6,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,a001282deae67ad98afb3a6092e09c61,light,3,3,True,C,D,False,Unstable but Recoverable
llama2_7b,a001282deae67ad98afb3a6092e09c61,medium,3,3,True,C,D,False,Unstable but Recoverable
llama2_7b,a001282deae67ad98afb3a6092e09c61,strong,3,3,True,C,D,False,Unstable but Recoverable
llama2_7b,a0124358d914ac9caf502e46dc232325,light,0,1,False,B,E,False,Stable Wrong
llama2_7b,a0124358d914ac9caf502e46dc232325,medium,0,3,False,B,E,False,Stable Wrong
llama2_7b,a0124358d914ac9caf502e46dc232325,strong,0,3,False,B,E,False,Stable Wrong
llama2_7b,a0167eba22bff5cda04196c964db51c0,strong,0,3,False,D,A,False,Stable Wrong
llama2_7b,a037b77a4b3209657acccafe614bf63f,medium,0,3,False,B,B,True,Brittle Failure
llama2_7b,a037b77a4b3209657acccafe614bf63f,strong,1,3,False,B,B,True,Brittle Failure
llama2_7b,a08f5720ac9b9e3e250e37bb19eea3a9,light,0,1,False,C,E,False,Stable Wrong
llama2_7b,a08f5720ac9b9e3e250e37bb19eea3a9,medium,0,3,False,C,E,False,Stable Wrong
llama2_7b,a08f5720ac9b9e3e250e37bb19eea3a9,strong,0,3,False,C,E,False,Stable Wrong
llama2_7b,a0a0f91e33c6b4856ab5ee1b252afaa3,light,0,1,False,C,E,False,Stable Wrong
llama2_7b,a0a0f91e33c6b4856ab5ee1b252afaa3,medium,0,3,False,C,E,False,Stable Wrong
llama2_7b,a0a0f91e33c6b4856ab5ee1b252afaa3,strong,0,3,False,C,E,False,Stable Wrong
llama2_7b,a0ad7d7d0d013dc7858e1b8f652ea5df,light,0,3,False,C,,False,Stable Wrong
llama2_7b,a0ad7d7d0d013dc7858e1b8f652ea5df,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,a0ad7d7d0d013dc7858e1b8f652ea5df,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,a0bc29a4471fbe9cb9e6a47b73c56ca6,light,0,3,False,B,,False,Stable Wrong
llama2_7b,a0bc29a4471fbe9cb9e6a47b73c56ca6,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,a0bc29a4471fbe9cb9e6a47b73c56ca6,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,a0bd440ac19544301ed84fe631c7d1b4,light,0,3,False,B,,False,Stable Wrong
llama2_7b,a0bd440ac19544301ed84fe631c7d1b4,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,a0bd440ac19544301ed84fe631c7d1b4,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,a0d1cb70db00834a9ff0f9d92a9d8d40,light,0,1,False,D,,False,Stable Wrong
llama2_7b,a0d1cb70db00834a9ff0f9d92a9d8d40,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,a0d1cb70db00834a9ff0f9d92a9d8d40,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,a0dbf1f23767367088820868def9aa07,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,a0dbf1f23767367088820868def9aa07,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,a1172a5e24c8850ad6f040d8190b0082,light,0,3,False,C,,False,Stable Wrong
llama2_7b,a1172a5e24c8850ad6f040d8190b0082,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,a1172a5e24c8850ad6f040d8190b0082,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,a16c6ed051a54b888409ad44fb157669,light,0,3,False,D,,False,Stable Wrong
llama2_7b,a16c6ed051a54b888409ad44fb157669,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,a16c6ed051a54b888409ad44fb157669,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,a196cee295bf5c20bc6049c1b2b3b05c,light,1,1,True,B,,False,Unstable but Recoverable
